0.0,-0.9025468407818963
0.4,-0.35631438072836313
0.8,1.0
1.2,0.8666558520561283
1.6,-0.35132614161732584
2.0,-0.9601346419012069
2.4,-0.1270987103576933
2.8,0.8913537188741997
3.2,0.5622921567037068
3.6,-0.6081190688620332
4.0,-0.9916862681482665
4.4,0.19827236596641987
4.8,0.9296779949712063
5.2,0.4062778814177966
5.6,-0.5944115500040569
6.0,-0.8040798118257804
6.4,0.2927650255495165
6.8,0.7915078270743767
7.2,0.20545056371157516
7.6,-0.7500608321842809
8.0,-0.7509935923432548
8.4,0.4879552275123691
8.8,0.9047773542055307
9.2,0.10292805580339033
9.6,-0.6860653743207068
10.0,-0.6054424527536714
10.4,0.48158812555762753
10.8,0.6751966907291718
11.2,-0.22276745883688445
11.6,-0.7601184199853965
12.0,-0.4243247627544841
12.4,0.5470435558439469
12.8,0.8351853353881069
13.2,0.007097088166111412
13.6,-0.6192716359802106
14.0,-0.22702571173655464
14.4,0.49837780841917384
14.8,0.5814745721469697
15.2,-0.20861383729418356
15.6,-0.7238218833644257
16.0,-0.17596723173006773
16.4,0.5920188174223375
16.8,0.5981831454294749
17.2,-0.36300592099926904
17.6,-0.5095709303268733
18.0,0.017357449914834004
18.4,0.4554302863168135
18.8,0.19575796901614026
19.2,-0.38551382918322535
19.6,-0.4793170573444712
20.0,0.054343417957661115
20.4,0.564644334495907
20.8,0.1331008192067485
21.2,-0.3269121583258968
21.6,-0.21530537756509227
22.0,0.24316651796577216
22.4,0.24965528428907394
22.8,-0.025468407818963316
23.2,-0.4181604347473467
23.6,-0.2598345364587554
24.0,0.23659664206342929
24.4,0.39731527293373436
24.8,0.06168383486089582
25.2,-0.3314948495417314
25.6,-0.053451212588206246
26.0,0.28080136264092526
26.4,0.1477005434341768
26.8,-0.0707681077135211
27.2,-0.4670695109092403
27.6,-0.04055478952064378
28.0,0.3635331332630376
28.4,0.11302619839403072
28.8,-0.11631113634520494
29.2,-0.06269770459891372
29.6,0.08423229783437403
30.0,0.22361910941682295
30.4,-0.2617811663557474
30.8,-0.18707924405872325
31.2,-0.13297915483818823
31.6,0.07701354529969957
32.0,0.04355584394516721
32.4,-0.11959607429637638
32.8,-0.14246897558601343
33.2,0.16035363776461597
33.6,0.14721388595993298
34.0,0.04294752210236036
34.4,-0.2159542541974183
34.8,-0.10528023359558775
35.2,0.2467353394435916
35.6,0.09266769405466774
36.0,0.14299618784978751
36.4,-0.15877200097331592
36.8,-0.04594857652688934
37.2,0.22146970557222687
37.6,0.09619596074296247
38.0,-0.06492821802255087
38.4,-0.1483899748560303
38.8,-0.19567685943709917
39.2,0.16728850677265072
39.6,0.036174872252413344
40.0,-0.13237083299537858
40.4,-0.09287046800227187
40.8,-0.10511801443750556
41.2,0.3080136264092764
41.6,0.09092383810527994
42.0,-0.04461026847270705
42.4,-0.35440830562089315
42.8,0.026320058398896243
43.2,0.22313245194257633
43.6,0.13350636710195676
44.0,-0.09007218752534703
44.4,-0.1744261497282813
44.8,0.1580825695514652
45.2,0.20459891313164225
45.6,0.0933976802660404
46.0,-0.20009733149485154
46.4,-0.003122718793092021
46.8,0.01829021007380803
47.2,0.181928785789601
47.6,0.03215994808987201
48.0,-0.25683348203422923
48.4,0.16530132208613965
48.8,-0.061197177386649225
49.2,0.30683753751317905
49.6,-0.06415767702165905
50.0,-0.014640279016950256
50.4,-0.09404655689836919
50.8,-0.009895368643036261
51.2,0.13107307973071824
51.6,-0.13001865520318118
52.0,-0.152891556492821
52.4,-0.12044772487630653
52.8,0.10974126044285651
53.2,0.08974774920917986
53.6,0.1457944683267096
54.0,-0.37557790575066713
54.4,0.012693649119963887
54.8,0.04501581636791254
55.2,0.12726092951577828
55.6,0.03232216724795421
56.0,-0.16505799334901358
56.4,-0.09100494768432382
56.8,0.20926271392651513
57.2,0.0362154270419325
57.6,-0.006407656744260685
58.0,-0.08285343499067258
58.4,-0.05113958958553077
58.8,0.14782220780273983
59.2,0.004542136426309859
59.6,-0.11517560223862401
60.0,-0.1077540757563482
60.4,-0.0933976802660404
60.8,0.1572309189715295
61.2,0.04079811825776708
61.6,0.019709627707031423
62.0,-0.10422580906805068
62.4,-0.042339200259553504
62.8,0.021696812393542507
63.2,0.06865925865844419
63.6,0.00936815637926773
64.0,-0.06277881417795482
64.4,-0.0835428664125233
64.8,0.11655446508232546
65.2,0.14190120853272853
65.6,-0.05835834212020244
66.0,-0.1113228972341621
66.4,-0.06249493065130959
66.8,0.08597615378376182
67.2,0.08634114688944815
67.6,0.02400843539622354
68.0,-0.14632168059047812
68.4,-0.017276340335792905
68.8,0.05681726011841879
69.2,-0.02153459323546031
69.6,-0.1886203260605069
70.0,0.011355341065778814
70.4,-0.02149403844594115
70.8,0.03512044772487628
71.2,0.02258901776299737
71.6,-0.061927163598021896
72.0,-0.09437099521453358
72.4,0.0003649931056863328
72.8,0.038405385676047725
73.2,0.020155730391758855
73.6,0.05564117122232147
74.0,-0.09185659826425675
74.4,-0.006204882796659326
74.8,0.1393868115824489
75.2,0.11367507502635951
75.6,-0.13666964068456516
76.0,-0.05004461026847177
76.4,0.10446913780517399
76.8,0.02980777029767182
77.2,0.05572228080136534
77.6,0.003528266688294737
78.0,0.04010868683591357
78.4,-0.1947035444886032
78.8,0.07364749776948426
79.2,0.009530375537352705
79.6,-0.12803147051666453
80.0,0.02587395571416881
80.4,-0.057668910698357265
80.8,0.10321193933003278
81.2,-0.1223537999837793
81.6,0.018655203179494362
82.0,-0.029280558033903288
82.4,0.10625354854408371
82.8,0.04469137805174537
83.2,0.06829426555276064
83.6,-0.015086381701677688
84.0,0.12941033336036878
84.4,0.08861221510260169
84.8,-0.022264579446832976
85.2,-0.039135371887417614
85.6,-0.16436856192716284
86.0,0.12284045745802588
86.4,-0.04761132289723603
86.8,0.07080866250304303
87.2,-0.02360288750101249
87.6,-0.04842241868764424
88.0,0.19364911996106893
88.4,-0.09526320058398567
88.8,0.10158974774921081
89.2,-0.07218752534674171
89.6,-0.14624057101143703
90.0,0.13614242842079385
90.4,0.027739476032119636
90.8,0.001743855949387788
91.2,-0.022994565658202862
91.6,0.11079568497039634
92.0,0.05247789763971306
92.4,-0.0763646686673708
92.8,-0.2454375861789257
93.2,0.17762997810041442
93.6,-0.0332143726174063
94.0,0.04817908995052095
94.4,-0.15613593965447328
94.8,-0.01269364911996111
95.2,0.2676616108362395
95.6,0.07599967556168445
96.0,-0.04517803552599474
96.4,-0.06521210154919056
96.8,-0.07397193608564866
97.2,0.02976721550815266
97.6,0.06553653986535773
98.0,-0.09007218752534703
98.4,0.06772649849947295
98.8,-0.1685862600373111
99.2,0.1453889204315013
99.6,0.1947846540676443
100.0,-0.0635899099683658
